Year,Month,Date,Gold,Silver,Platinum,Palladium
2015,12,2015-12-29,1068.675,13.93,889,555
2015,12,2015-12-23,1069.875,14.33,870.5,555
2015,12,2015-12-22,1075.95,14.24,873.5,557.5
2015,12,2015-12-21,1074.95,14.2,870.5,558
2015,12,2015-12-18,1058.875,13.82,847,549.5
2015,12,2015-12-17,1057.625,14.08,855,563.5
2015,12,2015-12-16,1070.5,13.74,870.5,569.5
2015,12,2015-12-15,1065.325,13.74,850,556.5
2015,12,2015-12-14,1068.125,13.71,848.5,548
2015,12,2015-12-11,1069.85,13.92,845.5,543.5
2015,12,2015-12-10,1071.5,14.17,858.5,555
2015,12,2015-12-09,1079.7,14.27,851.5,549
2015,12,2015-12-08,1071.925,14.24,857.5,554.5
2015,12,2015-12-07,1079.25,14.49,876,557
2015,12,2015-12-04,1071.125,14.13,855.5,542
2015,12,2015-12-03,1053.025,13.93,837,528
2015,12,2015-12-02,1061.15,14.14,838.5,533.5
2015,12,2015-12-01,1067.325,14.21,842.5,548
2015,11,2015-11-30,1058.775,14.08,830,543
2015,11,2015-11-27,1061.025,14.11,837.5,553
2015,11,2015-11-26,1070.75,14.29,850.5,554.5
2015,11,2015-11-25,1070.1,14.07,837,540.5
2015,11,2015-11-24,1074.7,14.14,840,537
2015,11,2015-11-23,1069.425,13.98,847,548
2015,11,2015-11-20,1083.45,14.29,861,548
2015,11,2015-11-19,1077.85,14.21,853.5,535.5
2015,11,2015-11-18,1069.125,14.17,847.5,545
2015,11,2015-11-17,1080,14.25,864,547.5
2015,11,2015-11-16,1089.625,14.36,863.5,542
2015,11,2015-11-13,1082.625,14.39,871.5,549
2015,11,2015-11-12,1087.5,14.39,881.5,574.5
2015,11,2015-11-11,1087.25,14.44,894.5,593.5
2015,11,2015-11-10,1089.8,14.55,907,606.25
2015,11,2015-11-09,1092.6,14.78,927,604.5
2015,11,2015-11-06,1098.3,15.08,945.5,608
2015,11,2015-11-05,1106.8,15.02,953,611.5
2015,11,2015-11-04,1116.35,15.26,966,648
2015,11,2015-11-03,1127,15.38,965.5,644
2015,11,2015-11-02,1134.9,15.4,973.5,657
2015,10,2015-10-30,1145.05,15.63,991,679
2015,10,2015-10-29,1153.8,15.82,994.5,672.5
2015,10,2015-10-28,1175.55,16.03,1001,684.5
2015,10,2015-10-27,1165.725,15.8,989,680.5
2015,10,2015-10-26,1167.45,16.1,989.5,683
2015,10,2015-10-23,1166.4,15.98,1008.5,698.5
2015,10,2015-10-22,1166.725,15.77,1000,672
2015,10,2015-10-21,1170.75,15.75,1010,682.5
2015,10,2015-10-20,1175.725,15.86,1011,687
2015,10,2015-10-19,1173.525,15.86,1012.5,692.5
2015,10,2015-10-16,1178.6,16.04,1002,700.5
2015,10,2015-10-15,1183.8,16.18,995.5,704.5
2015,10,2015-10-14,1173.8,15.84,991,687.5
2015,10,2015-10-13,1159.8,15.61,982.5,687.5
2015,10,2015-10-12,1164.55,15.96,989.5,712
2015,10,2015-10-09,1151.525,15.99,975.5,715
2015,10,2015-10-08,1141.65,15.61,933.5,693.5
2015,10,2015-10-07,1146.25,15.82,942,700
2015,10,2015-10-06,1142.2,15.67,925,699.5
2015,10,2015-10-05,1137.05,15.25,918.5,707.5
2015,10,2015-10-02,1123.525,14.43,905.5,691
2015,10,2015-10-01,1116.6,14.55,910,659
2015,9,2015-09-30,1118.25,14.65,916,664
2015,9,2015-09-29,1128.35,14.56,907.5,645
2015,9,2015-09-28,1134.275,14.7,924,653
2015,9,2015-09-25,1146.075,14.99,944.5,665.5
2015,9,2015-09-24,1144.475,14.79,938.5,646.5
2015,9,2015-09-23,1127.975,14.8,939.5,626.5
2015,9,2015-09-22,1126.1,14.94,955,601
2015,9,2015-09-21,1135.05,15.18,976,601.5
2015,9,2015-09-18,1138.75,15.26,982.5,610
2015,9,2015-09-17,1117.825,14.76,962.5,604.5
2015,9,2015-09-16,1113.675,14.51,962,597.5
2015,9,2015-09-15,1105.725,14.35,956,590
2015,9,2015-09-14,1106.4,14.43,954,589.5
2015,9,2015-09-11,1103.3,14.58,973.5,585
2015,9,2015-09-10,1108.625,14.72,987.5,587.5
2015,9,2015-09-09,1116.075,14.77,997,585
2015,9,2015-09-08,1121,14.63,995.5,591
2015,9,2015-09-07,1120.25,14.54,988,581.5
2015,9,2015-09-04,1121.625,14.69,998.5,577.5
2015,9,2015-09-03,1129.025,14.71,1007,586
2015,9,2015-09-02,1138.875,14.56,1007.5,577.5
2015,9,2015-09-01,1142.1,14.68,1006.5,593.5
2015,8,2015-08-28,1130.25,14.44,1001,568
2015,8,2015-08-27,1123.75,14.27,989.5,546.5
2015,8,2015-08-26,1127.575,14.41,976,531.5
2015,8,2015-08-25,1145.875,14.87,988.5,553.5
2015,8,2015-08-24,1160,14.94,992,583
2015,8,2015-08-21,1152.925,15.46,1027,608
2015,8,2015-08-20,1142.825,15.5,1016.5,615
2015,8,2015-08-19,1124.675,14.84,993.5,597.5
2015,8,2015-08-18,1115.3,15.23,991.5,600.5
2015,8,2015-08-17,1118.05,15.23,992.5,615.5
2015,8,2015-08-14,1117.5,15.55,994.5,621.5
2015,8,2015-08-13,1117.05,15.33,989.5,617.5
2015,8,2015-08-12,1117.9,15.36,990,607.5
2015,8,2015-08-11,1110.75,15.31,988.5,615.5
2015,8,2015-08-10,1095.9,14.88,968.5,601
2015,8,2015-08-07,1092.425,14.75,949.5,602
2015,8,2015-08-06,1087.375,14.59,949,599
2015,8,2015-08-05,1085.8,14.52,950.5,596.5
2015,8,2015-08-04,1091.625,14.54,955,596.5
2015,8,2015-08-03,1092.45,14.73,974,617.5
2015,7,2015-07-31,1089.225,14.56,978.5,611
2015,7,2015-07-30,1086.575,14.64,984.5,621
2015,7,2015-07-29,1093.5,14.61,985,625
2015,7,2015-07-28,1095.9,14.54,978,617
2015,7,2015-07-27,1099.3,14.69,980.5,624.5
2015,7,2015-07-24,1082.275,14.49,978.5,619.5
2015,7,2015-07-23,1099.525,14.88,990,634
2015,7,2015-07-22,1092.7,14.78,966,617
2015,7,2015-07-21,1106.8,14.75,984,617
2015,7,2015-07-20,1109.8,14.84,982,610
2015,7,2015-07-17,1137.9,15.01,1001,623.5
2015,7,2015-07-16,1144.75,14.93,1006,634.5
2015,7,2015-07-15,1151.075,15.31,1022.5,653
2015,7,2015-07-14,1155.3,15.28,1029,660
2015,7,2015-07-13,1154.475,15.45,1026,655.5
2015,7,2015-07-10,1160.85,15.45,1032.5,652.5
2015,7,2015-07-09,1163.175,15.38,1035,655.5
2015,7,2015-07-08,1156.375,14.99,1015.5,638
2015,7,2015-07-07,1161.25,15.61,1052,670
2015,7,2015-07-06,1165.125,15.59,1055.5,670.5
2015,7,2015-07-03,1168.1,15.64,1084,688
2015,7,2015-07-02,1164.775,15.61,1081,699.5
2015,7,2015-07-01,1169.85,15.63,1083.5,693
2015,6,2015-06-30,1173,15.7,1080.5,673.5
2015,6,2015-06-29,1176.25,15.83,1078,672
2015,6,2015-06-26,1172.45,15.83,1075.5,676
2015,6,2015-06-25,1173.625,15.77,1075,687
2015,6,2015-06-24,1174.75,15.89,1068.5,701.5
2015,6,2015-06-23,1180.675,15.96,1067,697.5
2015,6,2015-06-22,1189.6,16.19,1070,699.5
2015,6,2015-06-19,1200.775,16.12,1083,718
2015,6,2015-06-18,1199.925,16.24,1090,724.5
2015,6,2015-06-17,1178.25,15.98,1073.5,730.5
2015,6,2015-06-16,1179.925,16.03,1086,739.5
2015,6,2015-06-15,1179.825,15.93,1082,733.5
2015,6,2015-06-12,1181.025,15.93,1096.5,740.5
2015,6,2015-06-11,1179.5,15.87,1108.5,743.5
2015,6,2015-06-10,1187.25,16.13,1115,748
2015,6,2015-06-09,1179.2,16.13,1111.5,748
2015,6,2015-06-08,1173.1,16.06,1097.5,747.5
2015,6,2015-06-05,1170.25,16.15,1095.5,754
2015,6,2015-06-04,1179.225,16.47,1103.5,759.5
2015,6,2015-06-03,1188.3,16.6,1110,765
2015,6,2015-06-02,1190.775,16.7,1105,773
2015,6,2015-06-01,1193.6,16.61,1108,775
2015,5,2015-05-29,1190.9,16.67,1114.5,782
2015,5,2015-05-28,1187.225,16.68,1119.5,786
2015,5,2015-05-27,1186.85,16.66,1125,785.5
2015,5,2015-05-26,1189.7,16.79,1131,780.5
2015,5,2015-05-22,1207.55,17.25,1150.5,775
2015,5,2015-05-21,1207.3,17.18,1151.5,777
2015,5,2015-05-20,1208.625,17.07,1152.5,783
2015,5,2015-05-19,1216.975,17.4,1159,784
2015,5,2015-05-18,1225.825,17.7,1170,794
2015,5,2015-05-15,1218.4,17.25,1157,784
2015,5,2015-05-14,1219.875,17.4,1150.5,781
2015,5,2015-05-13,1201.75,16.65,1138,786.5
2015,5,2015-05-12,1187.975,16.46,1131,786
2015,5,2015-05-11,1187,16.39,1134,787.5
2015,5,2015-05-08,1185.625,16.31,1139,792.5
2015,5,2015-05-07,1185,16.35,1133,789.5
2015,5,2015-05-06,1192.75,16.41,1143.5,791
2015,5,2015-05-05,1192.2,16.42,1149.5,788
2015,5,2015-05-01,1177.475,16.17,1133,774.5
2015,4,2015-04-30,1192.275,16.52,1145,780
2015,4,2015-04-29,1206.9,16.48,1155.5,775
2015,4,2015-04-28,1205.2,16.32,1142.5,772
2015,4,2015-04-27,1191.375,15.84,1120.5,772
2015,4,2015-04-24,1187.575,15.83,1131,773
2015,4,2015-04-23,1186.75,15.86,1129.5,760
2015,4,2015-04-22,1195.825,16.05,1139,767
2015,4,2015-04-21,1196.5,16.08,1151,775
2015,4,2015-04-20,1199.875,16.09,1158.5,775
2015,4,2015-04-17,1203.95,16.36,1162.5,778.5
2015,4,2015-04-16,1204.475,16.47,1166.5,772.5
2015,4,2015-04-15,1191.375,16.18,1147.5,762
2015,4,2015-04-14,1193.1,16.08,1147,758.5
2015,4,2015-04-13,1198.375,16.27,1155.5,780.5
2015,4,2015-04-10,1204.625,16.55,1169,772
2015,4,2015-04-09,1195.4,16.3,1161,758
2015,4,2015-04-08,1209.175,16.84,1170.5,766.5
2015,4,2015-04-07,1209.75,16.86,1167,774
2015,4,2015-04-02,1200,16.84,1154.5,749
2015,4,2015-04-01,1189.125,16.56,1139,739.5
2015,3,2015-03-31,1183.125,16.6,1125,731.5
2015,3,2015-03-30,1186.45,16.65,1124,740
2015,3,2015-03-27,1196.875,17.14,1139.5,754
2015,3,2015-03-26,1206.275,17.13,1155.5,773.5
2015,3,2015-03-25,1194.075,16.94,1143,766.5
2015,3,2015-03-24,1192.375,16.97,1137.5,770.5
2015,3,2015-03-23,1183.825,16.73,1138.5,776.5
2015,3,2015-03-20,1177.425,16.17,1125.5,774.5
2015,3,2015-03-19,1165,15.88,1117,772
2015,3,2015-03-18,1148.125,15.47,1090.5,763.5
2015,3,2015-03-17,1152.75,15.56,1102.5,771
2015,3,2015-03-16,1153.875,15.58,1114,788.5
2015,3,2015-03-13,1154.25,15.5,1118,793
2015,3,2015-03-12,1156.75,15.68,1121.5,792.5
2015,3,2015-03-11,1154.375,15.64,1124.5,799.5
2015,3,2015-03-10,1161.5,15.78,1137,806.5
2015,3,2015-03-09,1171.125,15.92,1154,822
2015,3,2015-03-06,1186.125,15.99,1171.5,823
2015,3,2015-03-05,1200.875,16.19,1184,829
2015,3,2015-03-04,1201.875,16.32,1179,826
2015,3,2015-03-03,1210.25,16.42,1185.5,828
2015,3,2015-03-02,1214.625,16.63,1183.5,814
2015,2,2015-02-27,1209.5,16.53,1175,806.5
2015,2,2015-02-26,1214.125,16.82,1185,814
2015,2,2015-02-25,1205.625,16.51,1168.5,803.5
2015,2,2015-02-24,1194,16.32,1159,785.5
2015,2,2015-02-23,1199,16.2,1160.5,779
2015,2,2015-02-20,1205.875,16.34,1161.5,781
2015,2,2015-02-19,1213.625,16.73,1175,778.5
2015,2,2015-02-18,1206.25,16.42,1173,780.5
2015,2,2015-02-17,1215.625,16.82,1194,784
2015,2,2015-02-16,1231.375,17.27,1208.5,786
2015,2,2015-02-13,1229.125,16.86,1200.5,782
2015,2,2015-02-12,1223.875,16.89,1203,773.5
2015,2,2015-02-11,1229.625,16.95,1204,770.5
2015,2,2015-02-10,1236,16.8,1216.5,777.5
2015,2,2015-02-09,1240.375,16.97,1220,780.5
2015,2,2015-02-06,1252.5,17.22,1247,790
2015,2,2015-02-05,1261.5,17,1236.5,789
2015,2,2015-02-04,1268.875,17.39,1237,789
2015,2,2015-02-03,1272.625,17.59,1232.5,793
2015,2,2015-02-02,1273.375,17.22,1224.5,772.5
2015,1,2015-01-30,1261.875,16.92,1225.5,779
2015,1,2015-01-29,1272.125,17.43,1238,788
2015,1,2015-01-28,1287.5,18.01,1260,787
2015,1,2015-01-27,1283.75,17.87,1259.5,780.5
2015,1,2015-01-26,1282,17.83,1253.5,769.5
2015,1,2015-01-23,1294.125,18.23,1275.5,771
2015,1,2015-01-22,1291.375,18.08,1278,765.5
2015,1,2015-01-21,1295.75,18.22,1283,778
2015,1,2015-01-20,1290.5,17.8,1267.5,773
2015,1,2015-01-19,1274.625,17.65,1264.5,763
2015,1,2015-01-16,1267.875,16.92,1259.5,765
2015,1,2015-01-15,1247.125,17.12,1247.5,775.5
2015,1,2015-01-14,1231.875,16.64,1236,792
2015,1,2015-01-13,1235.25,17,1243.5,813.5
2015,1,2015-01-12,1224.25,16.52,1233.5,805.5
2015,1,2015-01-09,1214.5,16.24,1223,794.5
2015,1,2015-01-08,1211,16.37,1220,790.5
2015,1,2015-01-07,1212.125,16.33,1219.5,798
2015,1,2015-01-06,1210.625,16.29,1213.5,797.5
2015,1,2015-01-05,1196,15.88,1208,796.5
2015,1,2015-01-02,1178.125,15.71,1200.5,793.5
2016,12,2016-12-29,1146.35,16.06,901.5,670
2016,12,2016-12-28,1137.175,15.8,901,673
2016,12,2016-12-22,1130.95,15.77,908,654
2016,12,2016-12-21,1134.025,16.03,913,661
2016,12,2016-12-20,1129.225,15.8,911,668
2016,12,2016-12-19,1136.925,16,924.5,683
2016,12,2016-12-16,1133.225,16.05,904,688.5
2016,12,2016-12-15,1129.7,16.14,918,725.5
2016,12,2016-12-14,1161.6,17.11,939.5,731.5
2016,12,2016-12-13,1157.95,17.01,931,730
2016,12,2016-12-12,1155.25,16.86,919,733.25
2016,12,2016-12-09,1166.25,16.95,931,743.5
2016,12,2016-12-08,1172.9,17.13,943.5,729.5
2016,12,2016-12-07,1174.45,16.77,937,730.5
2016,12,2016-12-06,1171.825,16.79,940,748.5
2016,12,2016-12-05,1163.55,16.62,927.5,730.5
2016,12,2016-12-02,1172.575,16.35,917,744.5
2016,12,2016-12-01,1165.3,16.3,904.5,770.5
2016,11,2016-11-30,1182.75,16.67,919,767
2016,11,2016-11-29,1186.925,16.54,920,757
2016,11,2016-11-28,1188.05,16.68,913.5,750
2016,11,2016-11-25,1187.6,16.465,908.5,726.5
2016,11,2016-11-24,1186.675,16.31,915.5,733.5
2016,11,2016-11-23,1199.3,16.56,930.5,733.5
2016,11,2016-11-22,1214.9,16.76,943,742
2016,11,2016-11-21,1214.6,16.68,928.5,728
2016,11,2016-11-18,1208.55,16.51,924,716
2016,11,2016-11-17,1229.375,17.04,938.5,717.5
2016,11,2016-11-16,1227.45,16.95,935,707.5
2016,11,2016-11-15,1227.925,17,937.5,707
2016,11,2016-11-14,1218.1,17.195,938,680
2016,11,2016-11-11,1246.05,18.59,973.5,684.5
2016,11,2016-11-10,1274.2,18.75,989,685.5
2016,11,2016-11-09,1292.975,18.81,1005.5,653.5
2016,11,2016-11-08,1283.175,18.26,1005.5,653.5
2016,11,2016-11-07,1284.925,18.22,992,628.5
2016,11,2016-11-04,1302.25,18.3,999,622
2016,11,2016-11-03,1297,18.07,985.5,627.5
2016,11,2016-11-02,1299.8,18.54,992.5,632.5
2016,11,2016-11-01,1286.425,18.24,989,629
2016,10,2016-10-31,1273.1,17.76,977.5,613.5
2016,10,2016-10-28,1269.45,17.61,968.5,614
2016,10,2016-10-27,1267.775,17.66,965,618.5
2016,10,2016-10-26,1272.2,17.66,963.5,633.5
2016,10,2016-10-25,1269.35,17.73,954.5,638
2016,10,2016-10-24,1266.275,17.64,941.5,627
2016,10,2016-10-21,1265,17.51,926.5,620.5
2016,10,2016-10-20,1270.425,17.6,937.5,633.5
2016,10,2016-10-19,1269.4,17.69,943,638.5
2016,10,2016-10-18,1259.925,17.65,943.5,640.5
2016,10,2016-10-17,1253.75,17.4,935,644
2016,10,2016-10-14,1253.95,17.47,935.5,640
2016,10,2016-10-13,1259.525,17.59,938.5,641
2016,10,2016-10-12,1256.1,17.44,947.5,651
2016,10,2016-10-11,1254.925,17.48,959,660.5
2016,10,2016-10-10,1260.8,17.78,968,667.5
2016,10,2016-10-07,1256.875,17.33,969.5,671.5
2016,10,2016-10-06,1260,17.76,974.5,670.5
2016,10,2016-10-05,1271.7,17.8,988,687.5
2016,10,2016-10-04,1296.225,18.74,1002.5,708
2016,10,2016-10-03,1315.975,19.18,1016.5,720.5
2016,9,2016-09-30,1325.2,19.35,1032.5,720.5
2016,9,2016-09-29,1319.475,19.01,1024.5,709
2016,9,2016-09-28,1323.65,19.12,1021.5,702
2016,9,2016-09-27,1331.425,19.42,1036.5,692.5
2016,9,2016-09-26,1338.4,19.44,1037,689.5
2016,9,2016-09-23,1337.275,19.82,1055,693.5
2016,9,2016-09-22,1335.775,19.875,1052.5,691.5
2016,9,2016-09-21,1322.85,19.43,1040.5,687
2016,9,2016-09-20,1314.6,19.17,1024,685
2016,9,2016-09-19,1314.95,19.12,1024,679.5
2016,9,2016-09-16,1311.3,18.91,1019.5,654
2016,9,2016-09-15,1315.45,18.96,1032.5,655
2016,9,2016-09-14,1322.475,19.04,1036.5,656.5
2016,9,2016-09-13,1326.075,19.16,1050.5,660
2016,9,2016-09-12,1326.05,18.72,1046,664.5
2016,9,2016-09-09,1333.25,19.41,1076,678.5
2016,9,2016-09-08,1345.7,19.93,1090.5,694.5
2016,9,2016-09-07,1348.55,19.92,1096,699
2016,9,2016-09-06,1333.65,19.6,1082.5,685.5
2016,9,2016-09-05,1327.325,19.46,1066.5,676.5
2016,9,2016-09-02,1318.6,18.75,1048,668.5
2016,9,2016-09-01,1307.6,18.65,1047,667.5
2016,8,2016-08-31,1311.85,18.74,1055,678.5
2016,8,2016-08-30,1318.5,18.78,1071.5,691
2016,8,2016-08-26,1321.825,18.67,1079.5,691.5
2016,8,2016-08-25,1322.9,18.5,1078.5,686
2016,8,2016-08-24,1332.275,18.84,1097.5,694
2016,8,2016-08-23,1340.25,18.98,1107.5,695.5
2016,8,2016-08-22,1335.1,18.91,1108.5,705.5
2016,8,2016-08-19,1346.625,19.415,1110.5,708
2016,8,2016-08-18,1348.575,19.78,1123,699
2016,8,2016-08-17,1343.05,19.57,1112,697
2016,8,2016-08-16,1346.55,20.035,1125,699.5
2016,8,2016-08-15,1339.3,19.9,1117.5,686
2016,8,2016-08-12,1344.45,19.87,1143.5,693
2016,8,2016-08-11,1349.775,20.21,1170,714
2016,8,2016-08-10,1349.775,20.335,1179.5,730.5
2016,8,2016-08-09,1336.95,19.7,1143.5,686.5
2016,8,2016-08-08,1333.4,19.66,1146,693.5
2016,8,2016-08-05,1351.5,20.22,1153.5,701
2016,8,2016-08-04,1356.95,20.16,1156,709.5
2016,8,2016-08-03,1361.65,20.59,1162,706
2016,8,2016-08-02,1360.95,20.71,1170,717
2016,8,2016-08-01,1349.25,20.51,1150,717
2016,7,2016-07-29,1337.25,20.04,1135.5,701
2016,7,2016-07-28,1341.525,20.41,1146,703
2016,7,2016-07-27,1324.9,19.58,1100,690
2016,7,2016-07-26,1322.125,19.68,1087,685.5
2016,7,2016-07-25,1314.075,19.41,1070,678
2016,7,2016-07-22,1321.975,19.7,1093,682
2016,7,2016-07-21,1321.575,19.34,1088,672
2016,7,2016-07-20,1320.75,19.7,1075,651
2016,7,2016-07-19,1331.55,19.99,1088,645.5
2016,7,2016-07-18,1330.425,19.72,1084,636.5
2016,7,2016-07-15,1328.75,20.14,1094,646
2016,7,2016-07-14,1324.65,20.25,1083,640.5
2016,7,2016-07-13,1341.5,20.29,1091.5,639
2016,7,2016-07-12,1347.625,20.35,1096,626
2016,7,2016-07-11,1357.675,20.47,1090,618
2016,7,2016-07-08,1355.175,19.72,1079.5,605
2016,7,2016-07-07,1361.9,19.95,1086,608
2016,7,2016-07-06,1368.125,20.43,1070.5,598
2016,7,2016-07-05,1347.75,19.73,1060,599.5
2016,7,2016-07-04,1349.75,20.36,1060.5,607
2016,7,2016-07-01,1335.875,19.24,1036,595.5
2016,6,2016-06-30,1318.875,18.36,1001.5,588
2016,6,2016-06-29,1319.625,18.21,992.5,578
2016,6,2016-06-28,1310.85,17.57,977,564.5
2016,6,2016-06-27,1324.575,17.7,988.5,552
2016,6,2016-06-24,1314.675,18.04,981.5,548
2016,6,2016-06-23,1263.95,17.29,969,558.5
2016,6,2016-06-22,1264.925,17.2,980.5,554
2016,6,2016-06-21,1276.7,17.36,980,546
2016,6,2016-06-20,1282.525,17.335,976.5,543.5
2016,6,2016-06-17,1287.6,17.37,972.5,536
2016,6,2016-06-16,1308.875,17.71,984.5,539.5
2016,6,2016-06-15,1282.65,17.41,980,543
2016,6,2016-06-14,1283.275,17.25,984,540
2016,6,2016-06-13,1282.45,17.32,992.5,546
2016,6,2016-06-10,1271.05,17.32,994,553.5
2016,6,2016-06-09,1261.125,17.05,996.5,554
2016,6,2016-06-08,1257.7,16.75,1011.5,563
2016,6,2016-06-07,1241.05,16.31,989,553
2016,6,2016-06-06,1242.275,16.4,987.5,555.5
2016,6,2016-06-03,1225.75,16.1,969.5,546.5
2016,6,2016-06-02,1213.95,15.98,969.5,541.5
2016,6,2016-06-01,1215.375,15.95,975,544.5
2016,5,2016-05-31,1211.3,16.06,974,541
2016,5,2016-05-27,1218.75,16.3,988.5,544.5
2016,5,2016-05-26,1225.25,16.46,1002,542.5
2016,5,2016-05-25,1220.675,16.205,995.5,528
2016,5,2016-05-24,1239.75,16.27,1006.5,544.5
2016,5,2016-05-23,1248.15,16.31,1012,550.5
2016,5,2016-05-20,1255.35,16.56,1022,564
2016,5,2016-05-19,1250,16.6,1014.5,568.5
2016,5,2016-05-18,1271.9,17.05,1036.5,577.5
2016,5,2016-05-17,1273.55,17.08,1046,585
2016,5,2016-05-16,1283.375,17.32,1055.5,593
2016,5,2016-05-13,1270.525,17.09,1048.5,593.5
2016,5,2016-05-12,1273.775,17.23,1057.5,605
2016,5,2016-05-11,1274.325,17.51,1062.5,600.5
2016,5,2016-05-10,1263.825,17.04,1044.5,583
2016,5,2016-05-09,1271.5,17.33,1061.5,594.5
2016,5,2016-05-06,1284.625,17.31,1066.5,602
2016,5,2016-05-05,1278,17.38,1060.5,604.5
2016,5,2016-05-04,1281.65,17.18,1058.5,602
2016,5,2016-05-03,1295.25,17.49,1082.5,618.5
2016,4,2016-04-29,1280.075,17.855,1062.5,626
2016,4,2016-04-28,1256.3,17.35,1036,613
2016,4,2016-04-27,1246.075,17.34,1017.5,603
2016,4,2016-04-26,1238.1,16.95,1008,597.5
2016,4,2016-04-25,1234.875,16.86,1011.5,604
2016,4,2016-04-22,1244.325,17.19,1029.5,609
2016,4,2016-04-21,1253.45,17.32,1033.5,605
2016,4,2016-04-20,1249.875,16.97,1013,587
2016,4,2016-04-19,1248.55,16.62,994.5,576.5
2016,4,2016-04-18,1236,16.2,980,563
2016,4,2016-04-15,1228.425,16.17,987,565
2016,4,2016-04-14,1237.075,16.13,992,548
2016,4,2016-04-13,1245.75,15.98,994,544.5
2016,4,2016-04-12,1256.9,15.96,993.5,550
2016,4,2016-04-11,1251,15.56,976.5,545.5
2016,4,2016-04-08,1237.25,15.16,956.5,539.5
2016,4,2016-04-07,1239.8,15.22,950,537
2016,4,2016-04-06,1223.575,15.07,949,547.5
2016,4,2016-04-05,1231.375,15.19,958,555.5
2016,4,2016-04-04,1217.375,14.96,951.5,559
2016,4,2016-04-01,1222.85,15.38,969.5,566
2016,3,2016-03-31,1235.3,15.38,973,569.5
2016,3,2016-03-30,1237.225,15.38,970.5,573.5
2016,3,2016-03-29,1221.225,15.06,946.5,567
2016,3,2016-03-24,1218.725,15.28,954.5,577
2016,3,2016-03-23,1224.9,15.58,972.5,588
2016,3,2016-03-22,1252.15,15.89,986,601
2016,3,2016-03-21,1244.575,15.81,972,593
2016,3,2016-03-18,1253.3,15.94,974.5,592.5
2016,3,2016-03-17,1268.05,15.73,985.5,587
2016,3,2016-03-16,1230.8,15.29,965,570.5
2016,3,2016-03-15,1232.8,15.32,954,562.5
2016,3,2016-03-14,1249.65,15.6,966,571
2016,3,2016-03-11,1263.5,15.5,975,572.5
2016,3,2016-03-10,1256.875,15.27,979,566.5
2016,3,2016-03-09,1252.325,15.27,979,560
2016,3,2016-03-08,1270.55,15.66,1003.5,570.5
2016,3,2016-03-07,1267.75,15.66,999.5,565
2016,3,2016-03-04,1274.5,15.43,959.5,545.5
2016,3,2016-03-03,1246.1,14.97,938,520.5
2016,3,2016-03-02,1234.275,14.82,934.5,517.5
2016,3,2016-03-01,1238.25,14.99,940.5,507
2016,2,2016-02-29,1234.525,14.75,919.5,492.5
2016,2,2016-02-26,1228.75,15.17,925,488.5
2016,2,2016-02-25,1235.7,15.16,935,489
2016,2,2016-02-24,1241.5,15.32,943,498
2016,2,2016-02-23,1220.05,15.21,927.5,498.5
2016,2,2016-02-22,1207.325,15,924.5,500
2016,2,2016-02-19,1226.325,15.37,940,504
2016,2,2016-02-18,1207.25,15.25,937.5,510
2016,2,2016-02-17,1206.2,15.25,937.5,512
2016,2,2016-02-16,1210.75,15.35,935,509.5
2016,2,2016-02-15,1208.325,15.26,937,517.5
2016,2,2016-02-12,1239.625,15.64,954.5,523.5
2016,2,2016-02-11,1232.125,15.65,943.5,522
2016,2,2016-02-10,1186.7,15.12,924,516
2016,2,2016-02-09,1189.95,15.34,928.5,516
2016,2,2016-02-08,1183.325,14.94,909.5,497.5
2016,2,2016-02-05,1154.425,14.91,905,513
2016,2,2016-02-04,1151.3,14.74,893.5,507.5
2016,2,2016-02-03,1131,14.41,861.5,495.5
2016,2,2016-02-02,1126.05,14.26,861.5,496
2016,2,2016-02-01,1124.25,14.33,866,498.5
2016,1,2016-01-29,1112.35,14.08,865,497
2016,1,2016-01-28,1116.5,13.58,883.5,499.5
2016,1,2016-01-27,1116.375,14.38,874.5,494
2016,1,2016-01-26,1114.15,14.33,864.5,495.5
2016,1,2016-01-25,1105.15,14.22,851.5,494
2016,1,2016-01-22,1096.95,14.17,828.5,505.5
2016,1,2016-01-21,1096.65,14.01,815.5,495
2016,1,2016-01-20,1097.475,14.05,821,487
2016,1,2016-01-19,1086.625,14.03,832,498.5
2016,1,2016-01-18,1089.825,13.88,821,492.5
2016,1,2016-01-15,1087.425,13.8,836,488
2016,1,2016-01-14,1089.575,14.02,840.5,484
2016,1,2016-01-13,1084.975,13.83,842,486.5
2016,1,2016-01-12,1090.125,13.88,840,467.5
2016,1,2016-01-11,1102.725,13.97,862,485.5
2016,1,2016-01-08,1099.65,14.04,875,501.5
2016,1,2016-01-07,1101.175,14.03,867,491
2016,1,2016-01-06,1087.625,14.005,879,525.5
2016,1,2016-01-05,1077.5,14.01,891.5,544.5
2016,1,2016-01-04,1077.475,14,885.5,548.5
2017,12,2017-12-28,1291.3,16.74,924,1057.5
2017,12,2017-12-27,1282.4,16.5,920.5,1057.5
2017,12,2017-12-21,1265.2,16.145,915.5,1031
2017,12,2017-12-20,1265.25,16.185,919,1029
2017,12,2017-12-19,1261.725,16.155,911,1017.5
2017,12,2017-12-18,1259.625,16.09,899,1018
2017,12,2017-12-15,1255.925,15.985,881.5,1030.5
2017,12,2017-12-14,1253.3,16.01,879,1014
